kube_workload_name,metric_id,value_0,value_1,value_2,value_3
acmeair-flightservice,sysdig_container_net_request_time,9700534.128336,9700534.128336,9700534.128336,11219605.083293,11219605.083293,18627572.284672,18627572.284672,2969121.273309,2969121.273309,69356998.784437,69356998.784437,67283101.765057,67283101.765057,120157307.12768,117164146.888962,59673912.808874,59673912.808874,19880195.587266,19880195.587266,19880195.587266,31607145.675249,11162379.054714,28871224.005001,28871224.005001,28871224.005001,15028395.539036,10188329.851393,21781236.083781,21781236.083781,6597385.395155,6597385.395155,26071692.485056,26071692.485056,7815232.806804,20373683.761958,20373683.761958,11758967.38921,3528613.294087,3528613.294087,3528613.294087,24494794.814402,24494794.814402,24494794.814402,24494794.814402,7524281.859719,7524281.859719,7524281.859719,7524281.859719,23367053.693989,23367053.693989,23367053.693989,23367053.693989
acmeair-flightservice,sysdig_container_cpu_cores_used,0.72879,0.72879,0.72879,1.11272,1.11272,0.889151,0.889151,0.952271,0.952271,0.67066,0.67066,0.911791,0.911791,0.61338,0.64685,0.79154,0.79154,1.02373,1.02373,1.02373,0.98347,1.00414,0.83674,0.83674,0.83674,1.01874,0.97135,0.856141,0.856141,1.01118,1.01118,0.85496,0.85496,0.97837,0.827481,0.827481,1.023141,0.95955,0.95955,0.95955,0.84263,0.84263,0.84263,0.84263,1.07112,1.07112,1.07112,1.07112,0.81221,0.81221,0.81221,0.81221
acmeair-flightservice,sysdig_container_memory_used_bytes,451821158.4,451821158.4,451821158.4,454039142.4,454039142.4,457880371.2,457880371.2,457424076.8,457424076.8,462527283.2,462527283.2,458697113.6,458697113.6,463218278.4,464048128,466853888,466853888,469610496,469610496,469610496,474515865.6,475995340.8,478613504,478613504,478613504,481656012.8,485549260.8,487747993.6,487747993.6,493363200,493363200,493956710.4,493956710.4,498007654.4,502120857.6,502120857.6,504734105.6,508132966.4,508132966.4,508132966.4,510449254.4,510449254.4,510449254.4,510449254.4,514163916.8,514163916.8,514163916.8,514163916.8,516344627.2,516344627.2,516344627.2,516344627.2
acmeair-flightservice,kube_namespace_sysdig_pod_running_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acmeair-mainservice,sysdig_container_net_request_time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acmeair-mainservice,sysdig_container_cpu_cores_used,0.005821,0.00633,0.00573,0.00573,0.00615,0.00615,0.00602,0.00602,0.0059,0.0059,0.00564,0.00564,0.00592,0.00592,0.00628,0.00552,0.00552,0.00564,0.00564,0.00564,0.00567,0.00567,0.00508,0.00508,0.00584,0.00584,0.00571,0.00571,0.00556,0.00556,0.00685,0.00685,0.006,0.00581,0.00542,0.00542,0.00567,0.00567,0.00567,0.00567,0.00553,0.00553,0.00553,0.00553,0.00593,0.00593,0.00593,0.00593,0.00593,0.00592,0.00592,0.005481
acmeair-mainservice,sysdig_container_memory_used_bytes,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163119104,163123200,163123200,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296,163127296
acmeair-mainservice,kube_namespace_sysdig_pod_running_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acmeair-bookingservice,sysdig_container_net_request_time,2744994.457642,2720578.755856,2720578.755856,3010186.325354,3010186.325354,2632695.697391,2632695.697391,2886552.653218,2886552.653218,5225810.496908,5225810.496908,5390586.888039,5390586.888039,4842335.998323,6123668.65354,6123668.65354,4854130.849276,4854130.849276,4854130.849276,3338312.78949,3057864.410804,3231585.804404,3231585.804404,3231585.804404,3703349.323696,2975069.72903,2975069.72903,2767553.068826,2767553.068826,3962054.886271,3962054.886271,3173117.264433,3173117.264433,3290114.109226,2936979.776892,2936979.776892,2899465.308157,2899465.308157,2673232.024484,2673232.024484,2673232.024484,2673232.024484,3040028.989327,3040028.989327,3040028.989327,3085540.154214,3085540.154214,3085540.154214,3085540.154214,3253771.11633,3253771.11633,3253771.11633,3483514.73481
acmeair-bookingservice,sysdig_container_cpu_cores_used,0.12804,0.12048,0.12048,0.15447,0.15447,0.13734,0.13734,0.15692,0.15692,0.11309,0.11309,0.15337,0.15337,0.113411,0.11194,0.11194,0.13211,0.13211,0.13211,0.16372,0.15318,0.15951,0.15951,0.15951,0.13465,0.16024,0.16024,0.1609,0.1609,0.13556,0.13556,0.16396,0.16396,0.13772,0.15834,0.15834,0.136231,0.136231,0.1618,0.1618,0.1618,0.1618,0.16274,0.16274,0.16274,0.13725,0.13725,0.13725,0.13725,0.153771,0.153771,0.153771,0.135401
